obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
2501,1.2376591316782285e+18,234.430345814431,42.3462607204621,19.50105,19.04798,18.9327,18.70514,18.80844,3180,301,2,179,1.1844835770106122e+18,QSO,1.548699,1052,52466,134
2502,1.2376675369193966e+18,118.361057931152,9.64291268505785,20.88462,19.63201,19.89562,19.30437,23.61312,5137,301,2,29,5.079025558341573e+18,STAR,-6.614442e-05,4511,55602,331
2503,1.237663458853192e+18,324.017263306906,1.01527674597324,20.56228,19.05212,18.08623,17.52118,17.1237,4187,301,6,109,1.1136390192095823e+18,GALAXY,0.1028326,989,52468,451
2504,1.2376582034299295e+18,158.770399807754,45.9491007166536,24.46917,21.40783,19.60111,18.68275,18.23009,2964,301,1,202,1.0820041479993692e+18,GALAXY,0.4854353,961,52615,52
2505,1.2376551078311363e+18,145.259108008107,52.7024400480231,18.48803,17.35345,17.53578,17.683,17.77133,2243,301,3,185,2.6841874973652685e+18,STAR,4.277597e-05,2384,53763,153
2506,1.237668333108e+18,234.927363418096,12.334611452481,21.67838,21.15937,21.20744,21.01004,20.84242,5322,301,5,167,5.506782038160857e+18,QSO,2.219381,4891,55736,20
2507,1.2376515392531338e+18,207.928910245088,66.0118026371023,21.8994,21.22301,19.99011,19.07008,18.79312,1412,301,4,230,7.684270550307592e+18,GALAXY,0.6104449,6825,56717,13
2508,1.2376637852785055e+18,16.7888686841517,1.04257825908357,23.53324,21.79285,21.39542,21.40722,21.31885,4263,301,6,228,4.205482530055674e+18,QSO,2.029396,3735,55209,896
2509,1.237660760537367e+18,72.0409659242968,25.5908871179293,24.83698,23.17955,20.87226,19.46552,18.54209,3559,301,4,69,1.8477351137821596e+18,GALAXY,0.9299702,1641,53032,485
2510,1.237658204522021e+18,219.696274077118,44.331065556577,20.62423,18.34736,16.8685,16.33008,15.96871,2964,301,3,482,1.4501635238784143e+18,GALAXY,0.2492803,1288,52731,16
2511,1.2376788450378383e+18,331.397614240854,7.17117082742376,20.3958,18.78041,18.08193,17.74231,17.53142,7770,301,1,127,3.536608921575858e+18,STAR,-0.0003734561,3141,55008,572
2512,1.237661362375557e+18,214.241546117464,44.1226466227693,23.93732,21.08492,19.58062,18.78928,18.47801,3699,301,5,159,6.818573083349375e+18,GALAXY,0.4537214,6056,56092,448
2513,1.2376785964618888e+18,319.00164421879,1.22463300942775,23.1815,22.42723,21.79639,21.46599,21.32364,7712,301,2,55,5.789518705957558e+18,QSO,1.04574,5142,55825,514
2514,1.2376515397771594e+18,140.151624609377,60.5723353321172,21.14795,19.10915,17.71739,17.15381,16.7206,1412,301,5,34,8.383566267848875e+18,GALAXY,0.2118967,7446,56722,420
2515,1.2376576069618243e+18,126.336897505864,38.2777603431371,21.61944,21.19952,21.07888,20.95207,20.63955,2825,301,2,133,4.234598148771961e+18,QSO,2.202654,3761,55272,322
2516,1.237663784199848e+18,5.66418676850534,0.090589301657487,22.3885,22.474,22.21789,22.18318,22.04295,4263,301,4,153,8.856476669013416e+18,QSO,1.303914,7866,57002,538
2517,1.2376512504157967e+18,142.674149433192,57.0292968838417,22.21745,21.67796,20.46025,19.60275,19.09212,1345,301,2,218,8.382365875995694e+18,GALAXY,0.4882787,7445,56720,149
2518,1.237678858476e+18,10.219572321535,11.995424593723,25.94283,22.25543,20.63024,19.58946,19.00815,7773,301,2,377,6.981965185738365e+18,GALAXY,0.5372346,6201,56186,945
2519,1.2376804792715845e+18,12.555828920567,32.9671549919015,25.44902,21.67616,20.13282,19.17945,18.7248,8150,301,5,107,7.739524305336424e+18,GALAXY,0.4881261,6874,56550,321
2520,1.2376622240718523e+18,197.819962258281,38.5289378086356,19.82328,18.27293,17.54725,17.09956,16.86007,3900,301,2,441,2.2879169105174464e+18,GALAXY,0.1496951,2032,53815,321
2521,1.2376672110574313e+18,162.086607957628,27.5939641210947,24.28007,22.99595,22.08707,21.73957,21.043,5061,301,3,314,1.1788204046879578e+19,GALAXY,0.70825,10470,58130,116
2522,1.237680529208771e+18,357.476135599635,29.302941072258,23.94536,21.97773,20.25827,19.33253,18.93879,8162,301,2,232,7.331973278356232e+18,GALAXY,0.5068217,6512,56567,411
2523,1.2376623378664655e+18,242.112138534087,31.788036756276,23.95074,22.47592,20.86933,19.84624,19.39775,3926,301,6,105,5.585628291581368e+18,GALAXY,0.5264204,4961,55719,141
2524,1.2376802768739372e+18,8.74958667494326,27.6052919403518,21.45911,21.11119,22.43815,21.49721,21.18435,8103,301,4,148,8.636913548801629e+18,STAR,-0.0007820653,7671,57360,492
2525,1.2376788595557012e+18,24.1757010507308,12.2086567618439,22.65116,20.44257,18.95169,18.04838,17.39181,7773,301,4,468,5.253713220842314e+18,STAR,6.981924e-05,4666,55832,961
2526,1.2376648799559355e+18,157.25545504012,34.8782222813832,25.73919,22.05913,21.33748,21.33859,20.8798,4518,301,5,192,7.262284578160925e+18,STAR,0.0001244191,6450,56331,837
2527,1.237664854188491e+18,234.052610933061,27.6056761297899,18.97198,17.7621,17.25978,16.99015,16.8619,4512,301,5,228,2.0808365459332403e+18,GALAXY,0.03308221,1848,54180,631
2528,1.2376609629411082e+18,141.442439289685,36.7729912422251,20.42329,20.03905,19.89752,19.75319,19.77944,3606,301,5,121,9.977786397388722e+18,QSO,0.6454737,8862,57461,223
2529,1.2376529474537395e+18,4.30635236841182,-10.0499170985125,24.66102,21.46362,19.69175,18.94124,18.53134,1740,301,3,50,8.071596334564792e+18,GALAXY,0.4421695,7169,56628,72
2530,1.2376626632086003e+18,220.177659865623,34.749465612742,23.33666,22.27761,21.03975,19.91222,19.32676,4002,301,4,80,1.2107963745168544e+19,GALAXY,0.0,10754,58224,131
2531,1.237651755077468e+18,164.854898364133,3.33649155392562,20.4985,19.28386,18.76732,18.6053,18.46625,1462,301,6,264,3.6502000156007214e+18,STAR,0.0007052154,3242,54889,118
2532,1.2376663016304806e+18,52.9396683537452,0.700519640370406,19.97469,18.2698,17.32389,16.79296,16.38104,4849,301,5,808,4.662883441673769e+17,GALAXY,0.08562888,414,51869,603
2533,1.2376623035215383e+18,247.751458903805,32.4947324061319,21.35668,19.35275,17.8069,17.12913,16.75694,3918,301,6,331,1.1912593183227515e+18,GALAXY,0.3004816,1058,52520,208
2534,1.237659934833378e+18,17.5951415608508,45.8651058314376,19.99429,18.88186,18.52321,18.42844,18.35956,3367,301,2,122,1.6573403797850952e+18,STAR,-0.0003160869,1472,52913,57
2535,1.237660765368943e+18,118.423539387394,22.2741425542862,22.93669,22.11275,20.41947,19.55459,19.02426,3560,301,5,65,5.036170992919272e+18,GALAXY,0.474025,4473,55589,75
2536,1.2376555040313193e+18,251.31437791382,41.9532084720205,25.43769,23.81248,21.5065,20.44739,19.59854,2335,301,5,24,9.607437905133066e+18,GALAXY,0.8985621,8533,58017,487
2537,1.23767380704723e+18,128.025421778216,20.4395349042153,27.91374,20.1886,18.59743,17.84132,17.92447,6597,301,1,219,5.04869415507908e+18,STAR,0.0004054013,4484,55565,578
2538,1.2376487040565903e+18,220.786431027485,-0.304429728080139,20.84618,19.09504,17.91633,17.44495,17.13855,752,301,3,516,3.4686296109825434e+17,GALAXY,0.1988809,308,51662,312
2539,1.2376593249493975e+18,232.330944554989,49.0044875791567,18.97739,17.49328,16.8888,16.63255,16.50819,3225,301,2,143,2.75735615642589e+18,STAR,-6.636865e-05,2449,54271,99
2540,1.2376517373767844e+18,201.045597645222,3.23104217037803,24.13132,21.74466,21.43827,20.01937,22.8447,1458,301,5,509,5.360446109746747e+18,GALAXY,0.3182411,4761,55633,133
2541,1.237659326569448e+18,253.134781901335,33.9464789469134,23.48302,22.13411,21.68493,21.69611,21.70316,3225,301,5,287,1.2281408133856e+19,QSO,1.077055,10908,58392,334
2542,1.2376503710101015e+18,160.063335241268,-2.01086790285269,22.29707,21.20075,20.85087,20.7904,20.22998,1140,301,4,48,4.245834612415421e+18,STAR,0.0002058399,3771,55544,240
2543,1.2376576091083907e+18,122.988314392734,37.8204598364437,22.23624,21.19518,21.01932,20.93053,20.87303,2825,301,6,119,1.053749362612426e+19,QSO,2.707235,9359,58056,714
2544,1.2376648740403297e+18,118.414500455206,16.3462344685784,25.96292,22.65424,20.84341,19.60604,19.10667,4517,301,2,39,5.061131005995537e+18,GALAXY,0.6682002,4495,55566,767
2545,1.2376593260313313e+18,250.704624159683,36.0409165691962,17.69199,16.57669,16.52741,16.55427,16.59349,3225,301,4,268,2.538921667049135e+18,STAR,-0.0007475244,2255,53565,63
2546,1.2376575870993695e+18,44.0585804770644,0.661413949873174,19.54795,19.11612,18.89162,18.99609,18.93547,2820,301,5,160,1.0549765825157683e+19,QSO,0.9137511,9370,58056,304
2547,1.2376785986290975e+18,3.93284433521677,3.73143258443015,23.4746,23.87522,21.50315,20.34307,19.52094,7712,301,6,356,9.846089642218381e+18,GALAXY,0.5594701,8745,57391,345
2548,1.2376682944466125e+18,168.706296356703,19.8805842815889,20.24496,18.2545,17.1108,16.63062,16.2541,5313,301,5,65,2.8092151704951455e+18,GALAXY,0.1349854,2495,54175,345
2549,1.237657627906802e+18,145.863730501081,44.0524874812122,22.24705,22.45191,20.90623,19.98307,19.32137,2830,301,1,240,5.144398122169162e+18,GALAXY,0.1690489,4569,55631,587
2550,1.2376576295268518e+18,176.100199730598,52.2762249501664,20.63852,18.67114,17.5811,17.11231,16.73959,2830,301,4,384,9.90944240093653e+17,GALAXY,0.1309922,880,52367,554
2551,1.237661150305714e+18,198.884448448415,48.3427296538506,20.35948,18.71637,18.14501,17.95049,17.89337,3650,301,2,70,8.341949204441356e+18,STAR,-0.0001758691,7409,56809,570
2552,1.2376648531079337e+18,216.994724357485,32.8719783301727,23.12321,21.81206,20.17108,19.3757,18.80017,4512,301,3,124,4.3506790951994225e+18,GALAXY,0.4763171,3864,55649,734
2553,1.2376503710124608e+18,165.482471464115,-2.11806133220193,21.91967,19.50853,19.13835,19.07001,18.97672,1140,301,4,84,4.248157325628824e+18,QSO,3.331897,3773,55240,498
2554,1.237658298995704e+18,155.210944210264,6.18037734751344,19.95246,18.07,17.05408,16.61614,16.29974,2986,301,3,244,1.1225395702991688e+18,GALAXY,0.1142663,997,52734,63
2555,1.2376582034494592e+18,222.420312422812,42.3825528598668,21.93957,21.04373,19.7669,19.27362,18.81989,2964,301,1,500,9.56239998714671e+18,GALAXY,0.2616416,8493,58162,480
2556,1.2376551078318574e+18,147.687777488772,53.6534848292486,22.35927,22.11004,21.86921,21.80852,21.65592,2243,301,3,196,9.212288527215384e+18,GALAXY,0.6616079,8182,56993,638
2557,1.2376674300909325e+18,134.204879713895,17.9988306786217,25.10181,24.2883,21.69892,20.49347,19.77805,5112,301,3,164,1.248309292773909e+19,GALAXY,0.6898148,11087,58488,875
2558,1.23765175507891e+18,168.12917638858,3.34470913870595,21.03937,19.14566,18.81915,18.76566,18.78396,1462,301,6,286,5.370592133119236e+18,QSO,3.28859,4770,55928,180
2559,1.2376593254829919e+18,222.719603691113,53.6678489036924,21.31194,21.16196,21.19149,20.83443,21.22854,3225,301,3,93,9.45781003761355e+18,QSO,1.86994,8400,57837,912
2560,1.2376591633461412e+18,236.595644647305,45.0972597744033,17.98525,16.38467,15.76747,15.43394,15.19654,3187,301,5,65,1.5009645353500938e+18,GALAXY,0.0345369,1333,52782,509
2561,1.2376785792961083e+18,10.7249618433835,24.0819076956967,17.96137,16.22602,15.59566,15.37734,15.27932,7708,301,2,270,2.2946214493584364e+18,STAR,-0.0001642999,2038,53327,136
2562,1.237678858457121e+18,326.329353849953,9.35288082937943,21.13592,19.89406,19.66333,19.36003,19.33085,7773,301,2,89,4.6095527829488497e+18,STAR,-0.0005997147,4094,55481,431
2563,1.2376582979127875e+18,134.209115157175,3.69305286944789,22.96778,21.53642,19.8043,18.92746,18.54497,2986,301,1,104,4.2942463841133097e+18,GALAXY,0.4831013,3814,55535,233
2564,1.2376674300942095e+18,141.655961832747,20.5159325977137,22.66999,21.44937,20.68703,19.81528,19.41043,5112,301,3,214,6.496564884050041e+18,GALAXY,0.7958483,5770,56014,445
2565,1.2376582045108152e+18,182.426475404178,49.9598058732979,24.13118,23.44609,22.19717,20.69616,19.91271,2964,301,3,311,8.357777504426285e+18,GALAXY,0.7457638,7423,57135,809
2566,1.2376786174028685e+18,325.893785801099,0.711033341809212,21.88587,21.811,21.5933,21.72217,21.23778,7717,301,1,101,1.0317847486593784e+19,QSO,1.345634,9164,58045,366
2567,1.2376591322078257e+18,213.803184073955,51.3067518281331,25.43975,23.05596,21.73424,20.52918,19.86113,3180,301,3,68,9.463271586713063e+18,GALAXY,0.9361013,8405,57835,301
2568,1.2376634567053156e+18,323.074639674895,-0.642792542556387,19.85487,19.12996,18.73404,18.64398,18.48725,4187,301,2,103,1.1586307675893535e+18,GALAXY,0.05110985,1029,52912,290
2569,1.2376623373242867e+18,229.776088570126,38.3766119374162,25.98937,23.79386,21.75177,20.69606,19.9184,3926,301,5,24,1.2095770710938767e+19,GALAXY,0.7681171,10743,58222,829
2570,1.2376604137266217e+18,144.604893018559,8.89751901421203,18.84518,17.97975,17.62421,17.49339,17.42026,3478,301,6,189,5.983275196890765e+18,STAR,0.0009908427,5314,55952,884
2571,1.237673703970374e+18,123.855710723409,41.2492101155168,22.31102,20.39363,18.69852,18.03756,17.52985,6573,301,1,255,8.557834729863516e+17,GALAXY,0.3751344,760,52264,362
2572,1.2376637831431455e+18,44.5125400779889,-0.706947336165635,23.70257,20.1794,18.68106,17.30883,16.51001,4263,301,2,413,1.202477362160101e+18,STAR,0.0003707712,1068,52614,59
2573,1.2376695179749627e+18,351.381969795968,7.42326038836479,24.24251,22.2917,21.1412,21.0215,21.06551,5598,301,4,58,1.2715968665247568e+19,QSO,1.244748,11294,58451,200
2574,1.2376507613135503e+18,172.493541499117,-2.70374588816869,25.50148,22.53252,21.77198,20.70977,20.03602,1231,301,3,22,4.2661161992876416e+18,STAR,0.000265439,3789,55269,296
2575,1.2376789185966252e+18,5.98970694988333,11.7792075025447,22.92259,22.89824,20.76207,19.74771,19.17642,7787,301,2,241,6.969423606758791e+18,GALAXY,0.5763543,6190,56210,375
2576,1.2376663000169196e+18,46.2344677627142,-0.556484732871189,25.12767,23.50042,21.40676,20.12536,19.56495,4849,301,2,763,1.75981129055079e+18,GALAXY,0.9858436,1563,52941,108
2577,1.237655499213308e+18,230.995716525552,-1.39665734124807,21.52953,20.27561,20.4179,20.45348,20.53455,2334,301,4,235,1.0404698179261172e+18,STAR,0.0002997228,924,52409,503
2578,1.2376802419957435e+18,19.5198970981392,-7.51146844618435,21.97254,21.78451,20.52625,19.69714,19.0199,8095,301,3,429,8.060399732361813e+18,GALAXY,0.6154138,7159,56603,299
2579,1.237661137956766e+18,145.444107755449,35.0334854611574,22.19061,21.81984,21.72459,21.65525,22.01464,3647,301,3,56,5.15104934219562e+18,QSO,1.995754,4575,55590,208
2580,1.237667209979036e+18,150.694324233686,24.2746112884859,23.18742,22.20396,20.58015,19.43982,18.99022,5061,301,1,243,7.272383041733155e+18,GALAXY,0.6108299,6459,56273,711
2581,1.2376637831199465e+18,351.508479992897,-0.828238841813274,25.36088,22.73931,21.3451,20.3404,19.4337,4263,301,2,59,1.0307634397927723e+19,GALAXY,0.6377665,9155,58043,75
2582,1.2376711253720435e+18,136.620955667203,12.7655378296409,19.73495,19.38081,19.36055,19.20363,19.21331,5972,301,6,143,2.740470124258552e+18,QSO,1.520497,2434,53826,108
2583,1.237661362378113e+18,221.702014985786,41.7657300172119,20.31577,18.53616,17.55018,17.11311,16.79259,3699,301,5,198,1.5729842018907853e+18,GALAXY,0.1294125,1397,53119,371
2584,1.237678661422482e+18,356.554587313308,4.53430917572719,24.39886,21.20055,19.71741,19.16732,18.80644,7727,301,3,43,1.2700275885187815e+19,GALAXY,0.2304785,11280,58430,454
2585,1.2376575892486228e+18,180.97240293485,53.9648570330556,20.88227,21.05757,20.52429,20.61162,20.40757,2821,301,1,187,9.25392154231599e+18,QSO,1.287501,8219,57429,546
2586,1.237650797291045e+18,139.96305914024,0.83506559133575,22.19558,21.52846,19.59382,18.87168,18.45863,1239,301,6,131,1.4124598374482336e+19,GALAXY,0.4334919,12545,58930,669
2587,1.2376584235599793e+18,174.140135073447,7.19237619115337,20.23323,18.49121,17.49664,17.09111,16.78472,3015,301,3,400,1.8228787301633492e+18,GALAXY,0.103936,1619,53084,170
2588,1.2376583027425288e+18,162.258523213624,57.466140842762,24.50756,22.46674,20.89802,19.90232,19.34764,2987,301,2,72,7.988337740646471e+18,STAR,0.0001354866,7095,56625,283
2589,1.2376623362599818e+18,249.470778701815,24.6974042125989,24.11639,22.13482,20.73461,19.56171,18.99359,3926,301,3,168,4.713174610564372e+18,GALAXY,0.5679936,4186,55691,573
2590,1.2376728149032963e+18,347.507604990252,19.6756119075961,20.3638,18.43478,17.23602,16.67374,16.25819,6366,301,1,120,6.892817608598641e+18,GALAXY,0.1110501,6122,56246,212
2591,1.2376591633492216e+18,243.215178178724,40.1965747644825,21.76472,19.56367,17.95155,17.35308,16.99105,3187,301,5,112,1.5043540544347443e+18,GALAXY,0.3060146,1336,52759,552
2592,1.2376503710088563e+18,157.241155547319,-1.94338642342504,23.33084,22.47488,21.02281,20.01125,19.45533,1140,301,4,29,4.2616997360238817e+18,GALAXY,0.5829024,3785,55273,613
2593,1.2376503715589002e+18,187.39245902506,-1.77093106556798,22.51094,21.63218,21.54229,21.58267,21.22803,1140,301,5,230,4.269648104557664e+18,STAR,-0.0003383073,3792,55212,857
2594,1.2376788895930127e+18,22.0386193181155,-2.31944342592807,22.65866,22.24739,21.62064,21.20173,21.31604,7780,301,4,49,1.0503712224698456e+19,GALAXY,0.6266987,9329,57688,698
2595,1.2376515392617843e+18,240.589021150877,54.1847313181322,18.18777,16.27553,15.24385,14.74487,14.34028,1412,301,4,362,6.969455458470072e+17,GALAXY,0.06565182,619,52056,49
2596,1.2376711253792527e+18,153.360327410222,15.998273983831,23.35156,23.0594,22.2878,21.48384,20.90593,5972,301,6,253,1.0780587945914292e+19,GALAXY,0.7917021,9575,57786,350
2597,1.2376803112289567e+18,359.368942195346,32.5708019221515,23.35233,21.75003,21.43908,21.06125,21.09481,8111,301,4,76,8.726870379602401e+18,QSO,1.959006,7751,58081,73
2598,1.237664853113635e+18,231.062251948577,28.0034798053132,19.63502,17.95052,17.00491,16.5154,16.13543,4512,301,3,211,2.0795798040755835e+18,GALAXY,0.119745,1847,54176,155
2599,1.2376549521293972e+18,247.238174250594,46.4139648957336,21.60685,21.01922,20.60138,20.07684,19.79429,2207,301,1,45,9.617665560885352e+18,QSO,1.808758,8542,57933,831
2600,1.2376581921460723e+18,122.455386094511,28.7973081951592,24.76373,22.18502,21.05745,20.10956,19.86605,2961,301,4,56,1.0471364353096684e+18,STAR,6.487148e-05,930,52618,180
2601,1.2376786184869645e+18,349.428500611183,2.15687799466223,21.09408,20.78397,20.37593,20.18951,20.25767,7717,301,3,259,1.0329262616732785e+19,QSO,1.496609,9174,58070,934
2602,1.2376510652045071e+18,178.638290853303,63.8255221865473,22.20827,21.35176,20.77312,20.05197,19.67334,1302,301,1,358,8.000859529456931e+18,QSO,0.5593657,7106,56663,781
2603,1.237670965378679e+18,124.632538527491,10.3052844815141,24.63465,20.93923,20.44218,19.77003,22.8269,5935,301,4,54,5.076694318343017e+18,STAR,2.127378e-05,4509,55574,42
2604,1.2376583113312177e+18,188.437721696686,59.4027041141891,21.50231,20.81991,20.0685,19.8015,19.38524,2989,301,2,53,9.27194035165622e+18,GALAXY,0.4283447,8235,58191,562
2605,1.2376577766081167e+18,116.756014889382,27.5737409911921,19.9348,18.18451,17.49727,17.25686,17.14185,2864,301,6,58,2.313770275734317e+18,STAR,-7.974591e-05,2055,53729,167
2606,1.2376582034253425e+18,145.533473341339,41.5967878532745,22.85034,21.92442,20.17058,19.18372,18.94914,2964,301,1,132,5.146692802902776e+18,GALAXY,0.4992559,4571,55629,743
2607,1.2376795027058854e+18,354.271514406271,18.9742590636141,21.47097,20.82656,20.80898,20.83117,21.00795,7923,301,2,145,6.896196408283781e+18,GALAXY,0.03989429,6125,56273,216
2608,1.2376487040526584e+18,211.774884026227,-0.256725934584191,21.43276,20.33024,19.72842,19.4591,19.33734,752,301,3,456,3.400756762562007e+17,GALAXY,0.2121422,302,51688,196
2609,1.2376682719098967e+18,229.273598282625,14.5630698696393,22.29349,21.63202,21.50083,21.32487,21.2324,5308,301,3,246,6.182451454760212e+18,QSO,1.819882,5491,56034,491
2610,1.2376609581051415e+18,118.267849449797,21.8711275336557,20.99689,18.95939,17.59846,17.06014,16.64544,3605,301,4,58,1.4232144934789711e+18,GALAXY,0.1956007,1264,52707,280
2611,1.2376555029588874e+18,252.571812170271,39.0038937647654,21.12516,21.57459,21.09067,21.10964,20.9917,2335,301,3,44,9.604014850541117e+18,QSO,1.360762,8530,58016,322
2612,1.237662194524488e+18,178.794763266359,42.3086289643332,20.78067,20.29097,20.16107,20.13868,20.3406,3893,301,3,144,7.474929853000866e+18,STAR,3.848216e-05,6639,56385,292
2613,1.2376549483759537e+18,236.704288326086,55.2870378409773,22.21748,19.89947,18.31802,17.77321,17.44521,2206,301,2,116,7.552806063697058e+18,GALAXY,0.3010794,6708,56452,980
2614,1.237658310795658e+18,194.120301981743,58.7743956282215,25.07368,22.70515,21.27033,19.98063,19.27542,2989,301,1,73,7.695626576294337e+18,GALAXY,0.6646588,6835,56420,366
2615,1.2376613876098665e+18,229.644330375172,48.6048508285865,24.02829,21.98269,20.06148,19.25584,18.90392,3705,301,4,180,7.575191295368648e+18,GALAXY,0.4568854,6728,56426,497
2616,1.2376543835912932e+18,145.196657700028,57.1108067716342,21.40412,21.11711,20.80098,20.85952,20.53187,2074,301,6,170,6.434624182164937e+18,QSO,1.059848,5715,56657,386
2617,1.2376790791283023e+18,5.36482971767833,-4.17427105132844,26.44927,23.05311,21.94139,20.62259,19.92115,7824,301,5,352,8.896996702193735e+18,QSO,1.260227,7902,57362,493
2618,1.2376683325710666e+18,234.555639575492,11.8259689893718,19.59809,17.82479,16.8779,16.40711,16.01391,5322,301,4,166,2.832862643058928e+18,GALAXY,0.09230024,2516,54241,358
2619,1.237678661961581e+18,1.59433236210441,5.16451947946535,21.74238,21.96648,20.58314,19.73105,19.07992,7727,301,4,77,4.838164070682352e+18,GALAXY,0.5157721,4297,55806,626
2620,1.2376677350415409e+18,174.719684933505,22.1161800337403,22.74036,20.73915,20.64699,20.6958,20.502,5183,301,3,285,7.230643657120176e+18,QSO,2.959076,6422,56328,416
2621,1.237661385991848e+18,204.01430069893,55.0525925863333,24.13599,21.98358,21.26868,20.81533,20.76911,3705,301,1,67,9.238264508715393e+18,GALAXY,0.2384006,8205,58143,930
2622,1.2376793180204575e+18,11.2244015030362,9.36656514109515,25.01927,23.95926,22.07154,20.68593,20.00247,7880,301,2,117,1.2438041537228855e+19,GALAXY,0.6686332,11047,58424,819
2623,1.2376803063948915e+18,329.298822574216,22.9063364724247,22.40817,21.52479,21.3204,21.44925,21.00212,8110,301,3,42,6.697013277057374e+18,STAR,-0.0006526772,5948,56107,584
2624,1.237655503498642e+18,257.439661261006,33.6418748435406,25.28426,22.42987,20.72626,19.531,19.09866,2335,301,4,88,5.621852801988844e+18,GALAXY,0.568035,4993,55738,853
2625,1.23766138653311e+18,219.951696155466,51.6587496233761,21.39172,20.83031,20.83217,20.75151,20.79741,3705,301,2,134,9.462310607611255e+18,QSO,2.539409,8404,57481,901
2626,1.2376662162255383e+18,19.0816868772076,32.9898646184688,22.78566,22.48137,20.94825,20.0544,19.61286,4829,301,6,160,7.427683562118469e+18,GALAXY,0.4906823,6597,56304,443
2627,1.2376801227843832e+18,9.44409700906738,-6.76824923151946,22.36955,21.71282,20.31058,19.53381,19.12864,8067,301,5,32,8.053739445726499e+18,GALAXY,0.5914429,7153,56904,645
2628,1.237650371007939e+18,155.222551399757,-1.76047234190306,26.93577,21.36021,19.93084,18.91114,18.229,1140,301,4,15,4.2606793891661967e+18,GALAXY,0.5559015,3784,55269,997
2629,1.23766831055156e+18,230.537802139102,13.9760666646489,17.50262,17.34613,17.12904,16.86238,16.88306,5317,301,3,47,3.115423662413474e+18,QSO,1.798554,2767,54243,213
2630,1.237654950524683e+18,242.128896711598,54.2728328758836,24.48887,22.62661,20.84542,19.64305,19.14541,2206,301,6,135,7.106841124401337e+18,GALAXY,0.6361994,6312,56487,585
2631,1.237661361835213e+18,203.405216489232,46.1776547273911,21.04463,20.96895,21.04064,21.04124,20.38992,3699,301,4,106,8.339782616158066e+18,QSO,1.95132,7407,56772,880
2632,1.2376555034949064e+18,251.709107524361,40.8370053228724,22.66202,20.5907,19.02374,18.29703,17.90483,2335,301,4,31,6.797161743867206e+18,GALAXY,0.2723226,6037,56104,378
2633,1.237665026518418e+18,192.732260870301,35.8161983821705,25.88568,21.9977,20.78303,19.69156,19.44345,4552,301,6,142,4.473249622337542e+18,GALAXY,0.5822214,3973,55323,179
2634,1.2376640928999675e+18,131.728249510044,26.3999583546089,23.8646,22.97669,22.41199,21.56413,20.963,4335,301,3,143,1.0814498539184607e+19,QSO,1.231256,9605,58108,836
2635,1.237659161198199e+18,233.719969778095,44.5078883262692,21.41816,20.97622,20.7307,19.92708,19.60932,3187,301,1,58,6.801764024629616e+18,QSO,0.7599106,6041,56102,737
2636,1.2376788810250982e+18,10.1681820029994,-2.18224458763291,24.49491,23.07961,23.19859,21.89082,21.43474,7778,301,4,385,1.0527183231132127e+19,GALAXY,0.9004775,9350,58081,69
2637,1.2376794345179715e+18,358.928597988767,-2.85541925533859,22.73733,21.34776,19.52747,18.85411,18.42739,7907,301,3,64,4.903327172478129e+18,GALAXY,0.3304995,4355,55533,120
2638,1.2376621982812736e+18,222.327379693271,9.28846559372474,19.25098,18.00042,17.4624,17.21696,17.08668,3894,301,2,124,3.8146300563623526e+18,STAR,0.0004318682,3388,54947,295
2639,1.2376648778006536e+18,138.602440733453,26.7621039507101,23.1367,22.9077,22.3821,21.44433,21.41073,4518,301,1,73,1.0811050196227873e+19,GALAXY,0.8238661,9602,58131,579
2640,1.2376576279062126e+18,144.315119689935,43.2143664611015,24.81161,24.14949,21.56495,20.27527,19.59348,2830,301,1,231,9.328187773944093e+18,GALAXY,0.7472564,8285,57048,389
2641,1.237680328944976e+18,328.449220516046,27.7471340577173,24.30114,23.85136,22.32323,21.21528,18.77478,8115,301,5,65,8.604139036205144e+18,STAR,8.298545e-05,7642,57651,43
2642,1.237662337334183e+18,250.913048242434,24.615732410549,24.00735,22.46764,21.11923,20.1216,19.73862,3926,301,5,175,4.713252126134131e+18,GALAXY,0.5094216,4186,55691,855
2643,1.2376805297384328e+18,338.926682114108,27.2982003931092,18.45838,18.12153,18.02078,17.80532,17.81466,8162,301,3,122,8.618915642563909e+18,QSO,1.599306,7655,57336,552
2644,1.2376517368509896e+18,226.351914863449,2.27822100245863,26.05332,21.18336,19.37303,18.72081,18.31034,1458,301,4,678,4.518388702960179e+18,GALAXY,0.397218,4013,55629,554
2645,1.2376609613278095e+18,135.915542777674,32.5997595904551,26.03638,21.71799,20.00949,19.11183,18.50331,3606,301,2,80,6.540504672918328e+18,GALAXY,0.6230746,5809,56353,553
2646,1.2376788584786826e+18,16.4626727082294,11.6753083470399,23.16399,21.94209,21.72894,21.80462,21.62327,7773,301,2,418,5.250294015581247e+18,QSO,1.478266,4663,55893,810
2647,1.237673808652994e+18,116.706128133449,17.5833007171857,23.91093,22.29546,20.77265,19.54698,19.08131,6597,301,4,145,5.057596625851275e+18,GALAXY,0.6860495,4492,55565,197
